Record Date,State Name,Interest Rate Percent,Outstanding Advance Balance,Advance Authorization Current Month,Gross Advance Draws Current Month,Interest Accrued Fiscal Year to Date,Interest Paid Amount,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
1/29/21,New York,2.2777,9602448046,1500000000,384022047.5,0,0,16,2021,2,2021,1,1,29
1/29/21,Ohio,2.2777,1439381399,450000000,114647000,0,0,17,2021,2,2021,1,1,29
1/29/21,Pennsylvania,2.2777,1093456042,700000000,271926067.3,0,0,18,2021,2,2021,1,1,29
1/29/21,Texas,2.2777,6382899615,900000000,380401371.6,0,0,19,2021,2,2021,1,1,29
1/29/21,Virgin Islands,2.2777,89742423.2,6000000,4738899.49,0,0,20,2021,2,2021,1,1,29
1/29/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,29
1/29/21,West Virginia,2.2777,156747515.8,125000000,24632248.54,0,0,22,2021,2,2021,1,1,29
1/28/21,California,2.2777,18628146436,2600000000,1077493200,0,0,1,2021,2,2021,1,1,28
1/28/21,Colorado,2.2777,822086186.4,500000000,72665631.35,0,0,2,2021,2,2021,1,1,28
1/28/21,Connecticut,2.2777,567574480,150000000,61592815.38,0,0,3,2021,2,2021,1,1,28
1/28/21,Georgia,2.2777,17500000,350000000,17500000,0,0,4,2021,2,2021,1,1,28
1/28/21,Hawaii,2.2777,696141876.5,230065000,24287820,0,0,5,2021,2,2021,1,1,28
1/28/21,Illinois,2.2777,3650126335,515000000,335792048.9,0,0,6,2021,2,2021,1,1,28
1/28/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,28
1/28/21,Kentucky,2.2777,505745328.5,350000000,0,0,0,8,2021,2,2021,1,1,28
1/28/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,28
1/28/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,28
1/28/21,Massachusetts,2.2777,2211979493,360000000,10757748.49,0,0,11,2021,2,2021,1,1,28
1/28/21,Minnesota,2.2777,1120295995,400000000,177511260.6,0,0,12,2021,2,2021,1,1,28
1/28/21,Nevada,2.2777,155281364.1,175538921,93332425.05,0,0,13,2021,2,2021,1,1,28
1/28/21,New Jersey,2.2777,937809800.1,500000000,237570500,0,0,14,2021,2,2021,1,1,28
1/28/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,28
1/28/21,New York,2.2777,9613365652,1500000000,384022047.5,0,0,16,2021,2,2021,1,1,28
1/28/21,Ohio,2.2777,1439381399,450000000,114647000,0,0,17,2021,2,2021,1,1,28
1/28/21,Pennsylvania,2.2777,1091985166,700000000,270455190.8,0,0,18,2021,2,2021,1,1,28
1/28/21,Texas,2.2777,6370590782,900000000,368092538.8,0,0,19,2021,2,2021,1,1,28
1/28/21,Virgin Islands,2.2777,89318483.2,6000000,4314959.49,0,0,20,2021,2,2021,1,1,28
1/28/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,28
1/28/21,West Virginia,2.2777,156747515.8,125000000,24632248.54,0,0,22,2021,2,2021,1,1,28
1/27/21,California,2.2777,18608127728,2600000000,1053493200,0,0,1,2021,2,2021,1,1,27
1/27/21,Colorado,2.2777,820623614.2,500000000,71203059.11,0,0,2,2021,2,2021,1,1,27
1/27/21,Connecticut,2.2777,566971026.1,150000000,60989361.42,0,0,3,2021,2,2021,1,1,27
1/27/21,Georgia,2.2777,15700000,350000000,15700000,0,0,4,2021,2,2021,1,1,27
1/27/21,Hawaii,2.2777,697522359.3,230065000,23471797,0,0,5,2021,2,2021,1,1,27
1/27/21,Illinois,2.2777,3633076366,515000000,318742080.6,0,0,6,2021,2,2021,1,1,27
1/27/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,27
1/27/21,Kentucky,2.2777,505745328.5,350000000,0,0,0,8,2021,2,2021,1,1,27
1/27/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,27
1/27/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,27
1/27/21,Massachusetts,2.2777,2211979493,360000000,10757748.49,0,0,11,2021,2,2021,1,1,27
1/27/21,Minnesota,2.2777,1117900929,400000000,169111260.6,0,0,12,2021,2,2021,1,1,27
1/27/21,Nevada,2.2777,153411318.3,175538921,91462379.16,0,0,13,2021,2,2021,1,1,27
1/27/21,New Jersey,2.2777,928446931.6,500000000,227992500,0,0,14,2021,2,2021,1,1,27
1/27/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,27
1/27/21,New York,2.2777,9615674182,1500000000,384022047.5,0,0,16,2021,2,2021,1,1,27
1/27/21,Ohio,2.2777,1439381399,450000000,114647000,0,0,17,2021,2,2021,1,1,27
1/27/21,Pennsylvania,2.2777,1089037844,700000000,267507869.3,0,0,18,2021,2,2021,1,1,27
1/27/21,Texas,2.2777,6353002831,900000000,350504588.3,0,0,19,2021,2,2021,1,1,27
1/27/21,Virgin Islands,2.2777,89301974.2,6000000,4298450.49,0,0,20,2021,2,2021,1,1,27
1/27/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,27
1/27/21,West Virginia,2.2777,156747515.8,125000000,24632248.54,0,0,22,2021,2,2021,1,1,27
1/26/21,California,2.2777,18647228195,2600000000,1053493200,0,0,1,2021,2,2021,1,1,26
1/26/21,Colorado,2.2777,818523851.2,500000000,69103296.11,0,0,2,2021,2,2021,1,1,26
1/26/21,Connecticut,2.2777,566971026.1,150000000,60989361.42,0,0,3,2021,2,2021,1,1,26
1/26/21,Georgia,2.2777,8500000,350000000,8500000,0,0,4,2021,2,2021,1,1,26
1/26/21,Hawaii,2.2777,705199454.5,230065000,22400358,0,0,5,2021,2,2021,1,1,26
1/26/21,Illinois,2.2777,3608072152,515000000,293737866.3,0,0,6,2021,2,2021,1,1,26
1/26/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,26
1/26/21,Kentucky,2.2777,505745328.5,350000000,0,0,0,8,2021,2,2021,1,1,26
1/26/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,26
1/26/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,26
1/26/21,Massachusetts,2.2777,2211979493,360000000,10757748.49,0,0,11,2021,2,2021,1,1,26
1/26/21,Minnesota,2.2777,1091874060,400000000,141084391.2,0,0,12,2021,2,2021,1,1,26
1/26/21,Nevada,2.2777,153108519.1,175538921,91159579.96,0,0,13,2021,2,2021,1,1,26
1/26/21,New Jersey,2.2777,918197480.5,500000000,217667500,0,0,14,2021,2,2021,1,1,26
1/26/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,26
1/26/21,New York,2.2777,9606661515,1500000000,375009380.2,0,0,16,2021,2,2021,1,1,26
1/26/21,Ohio,2.2777,1439381399,450000000,114647000,0,0,17,2021,2,2021,1,1,26
1/26/21,Pennsylvania,2.2777,1084804446,700000000,263274471.2,0,0,18,2021,2,2021,1,1,26
1/26/21,Texas,2.2777,6335919169,900000000,333420925.8,0,0,19,2021,2,2021,1,1,26
1/26/21,Virgin Islands,2.2777,88898609.2,6000000,3895085.49,0,0,20,2021,2,2021,1,1,26
1/26/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,26
1/26/21,West Virginia,2.2777,156747515.8,125000000,24632248.54,0,0,22,2021,2,2021,1,1,26
1/25/21,California,2.2777,18649936878,2600000000,1045000000,0,0,1,2021,2,2021,1,1,25
1/25/21,Colorado,2.2777,817132116.2,500000000,67711561.14,0,0,2,2021,2,2021,1,1,25
1/25/21,Connecticut,2.2777,563066179.5,150000000,57084514.82,0,0,3,2021,2,2021,1,1,25
1/25/21,Georgia,2.2777,8500000,350000000,8500000,0,0,4,2021,2,2021,1,1,25
1/25/21,Hawaii,2.2777,704033409.9,230065000,19925088,0,0,5,2021,2,2021,1,1,25
1/25/21,Illinois,2.2777,3580129624,515000000,265795337.9,0,0,6,2021,2,2021,1,1,25
1/25/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,25
1/25/21,Kentucky,2.2777,505745328.5,350000000,0,0,0,8,2021,2,2021,1,1,25
1/25/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,25
1/25/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,25
1/25/21,Massachusetts,2.2777,2211979493,360000000,10757748.49,0,0,11,2021,2,2021,1,1,25
1/25/21,Minnesota,2.2777,1095271834,400000000,141084391.2,0,0,12,2021,2,2021,1,1,25
1/25/21,Nevada,2.2777,147649408.3,175538921,85700469.19,0,0,13,2021,2,2021,1,1,25
1/25/21,New Jersey,2.2777,908649480.5,500000000,208019500,0,0,14,2021,2,2021,1,1,25
1/25/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,25
1/25/21,New York,2.2777,9587857141,1500000000,356205005.9,0,0,16,2021,2,2021,1,1,25
1/25/21,Ohio,2.2777,1432953399,450000000,108219000,0,0,17,2021,2,2021,1,1,25
1/25/21,Pennsylvania,2.2777,1073646134,700000000,252116158.7,0,0,18,2021,2,2021,1,1,25
1/25/21,Texas,2.2777,6322991476,900000000,320493233.2,0,0,19,2021,2,2021,1,1,25
1/25/21,Virgin Islands,2.2777,88898609.2,6000000,3895085.49,0,0,20,2021,2,2021,1,1,25
1/25/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,25
1/25/21,West Virginia,2.2777,155607587.2,125000000,23492319.93,0,0,22,2021,2,2021,1,1,25
1/22/21,California,2.2777,18536445596,2600000000,870000000,0,0,1,2021,2,2021,1,1,22
1/22/21,Colorado,2.2777,817132116.2,500000000,67711561.14,0,0,2,2021,2,2021,1,1,22
1/22/21,Connecticut,2.2777,563066179.5,150000000,57084514.82,0,0,3,2021,2,2021,1,1,22
1/22/21,Georgia,2.2777,8500000,350000000,8500000,0,0,4,2021,2,2021,1,1,22
1/22/21,Hawaii,2.2777,703536543.6,230065000,18527067,0,0,5,2021,2,2021,1,1,22
1/22/21,Illinois,2.2777,3578576805,515000000,264242519,0,0,6,2021,2,2021,1,1,22
1/22/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,22
1/22/21,Kentucky,2.2777,505745328.5,350000000,0,0,0,8,2021,2,2021,1,1,22
1/22/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,22
1/22/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,22
1/22/21,Massachusetts,2.2777,2211979493,360000000,10757748.49,0,0,11,2021,2,2021,1,1,22
1/22/21,Minnesota,2.2777,1097003126,400000000,141084391.2,0,0,12,2021,2,2021,1,1,22
1/22/21,Nevada,2.2777,135499959.2,82080000,73551020.08,0,0,13,2021,2,2021,1,1,22
1/22/21,New Jersey,2.2777,888853480.5,500000000,188153500,0,0,14,2021,2,2021,1,1,22
1/22/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,22
1/22/21,New York,2.2777,9529356724,1500000000,297704589.4,0,0,16,2021,2,2021,1,1,22
1/22/21,Ohio,2.2777,1415306399,450000000,90572000,0,0,17,2021,2,2021,1,1,22
1/22/21,Pennsylvania,2.2777,1032008727,700000000,210478751.6,0,0,18,2021,2,2021,1,1,22
1/22/21,Texas,2.2777,6312422018,900000000,309923774.5,0,0,19,2021,2,2021,1,1,22
1/22/21,Virgin Islands,2.2777,88898609.2,6000000,3895085.49,0,0,20,2021,2,2021,1,1,22
1/22/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,22
1/22/21,West Virginia,2.2777,153345730.5,125000000,21230463.24,0,0,22,2021,2,2021,1,1,22
1/21/21,California,2.2777,18530912729,2600000000,850000000,0,0,1,2021,2,2021,1,1,21
1/21/21,Colorado,2.2777,816099643,500000000,66679087.89,0,0,2,2021,2,2021,1,1,21
1/21/21,Connecticut,2.2777,563066179.5,150000000,57084514.82,0,0,3,2021,2,2021,1,1,21
1/21/21,Georgia,2.2777,8500000,350000000,8500000,0,0,4,2021,2,2021,1,1,21
1/21/21,Hawaii,2.2777,703927612.6,230065000,18527067,0,0,5,2021,2,2021,1,1,21
1/21/21,Illinois,2.2777,3570626780,515000000,256292494.2,0,0,6,2021,2,2021,1,1,21
1/21/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,21
1/21/21,Kentucky,2.2777,505745328.5,350000000,0,0,0,8,2021,2,2021,1,1,21
1/21/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,21
1/21/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,21
1/21/21,Massachusetts,2.2777,2211979493,360000000,10757748.49,0,0,11,2021,2,2021,1,1,21
1/21/21,Minnesota,2.2777,1090259097,400000000,133084391.2,0,0,12,2021,2,2021,1,1,21
1/21/21,Nevada,2.2777,134681623.1,82080000,72732684,0,0,13,2021,2,2021,1,1,21
1/21/21,New Jersey,2.2777,880041480.5,500000000,179291500,0,0,14,2021,2,2021,1,1,21
1/21/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,21
1/21/21,New York,2.2777,9525826771,1500000000,294174635.8,0,0,16,2021,2,2021,1,1,21
1/21/21,Ohio,2.2777,1415235399,450000000,90501000,0,0,17,2021,2,2021,1,1,21
1/21/21,Pennsylvania,2.2777,1027569394,700000000,206039419.1,0,0,18,2021,2,2021,1,1,21
1/21/21,Texas,2.2777,6294838345,900000000,292340101.4,0,0,19,2021,2,2021,1,1,21
1/21/21,Virgin Islands,2.2777,87987203.2,6000000,2983679.49,0,0,20,2021,2,2021,1,1,21
1/21/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,21
1/21/21,West Virginia,2.2777,153345730.5,125000000,21230463.24,0,0,22,2021,2,2021,1,1,21
1/20/21,California,2.2777,18541904461,2600000000,828000000,0,0,1,2021,2,2021,1,1,20
1/20/21,Colorado,2.2777,814226709,500000000,64806153.89,0,0,2,2021,2,2021,1,1,20
1/20/21,Connecticut,2.2777,563066179.5,150000000,57084514.82,0,0,3,2021,2,2021,1,1,20
1/20/21,Georgia,2.2777,8500000,350000000,8500000,0,0,4,2021,2,2021,1,1,20
1/20/21,Hawaii,2.2777,704619936.5,230065000,18527067,0,0,5,2021,2,2021,1,1,20
1/20/21,Illinois,2.2777,3553351928,515000000,239017642.3,0,0,6,2021,2,2021,1,1,20
1/20/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,20
1/20/21,Kentucky,2.2777,505745328.5,350000000,0,0,0,8,2021,2,2021,1,1,20
1/20/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,20
1/20/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,20
1/20/21,Massachusetts,2.2777,2211979493,360000000,10757748.49,0,0,11,2021,2,2021,1,1,20
1/20/21,Minnesota,2.2777,1083793001,400000000,125434391.2,0,0,12,2021,2,2021,1,1,20
1/20/21,Nevada,2.2777,133531979,82080000,71583039.94,0,0,13,2021,2,2021,1,1,20
1/20/21,New Jersey,2.2777,869980480.5,500000000,169230500,0,0,14,2021,2,2021,1,1,20
1/20/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,20
1/20/21,New York,2.2777,9515659725,1500000000,284007590,0,0,16,2021,2,2021,1,1,20
1/20/21,Ohio,2.2777,1413708399,450000000,88974000,0,0,17,2021,2,2021,1,1,20
1/20/21,Pennsylvania,2.2777,1022576618,700000000,201046642.5,0,0,18,2021,2,2021,1,1,20
1/20/21,Texas,2.2777,6281688849,900000000,279190605.7,0,0,19,2021,2,2021,1,1,20
1/20/21,Virgin Islands,2.2777,87987203.2,6000000,2983679.49,0,0,20,2021,2,2021,1,1,20
1/20/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,20
1/20/21,West Virginia,2.2777,153345730.5,125000000,21230463.24,0,0,22,2021,2,2021,1,1,20
1/19/21,California,2.2777,18546071062,2600000000,800000000,0,0,1,2021,2,2021,1,1,19
1/19/21,Colorado,2.2777,808229529.6,500000000,58808974.55,0,0,2,2021,2,2021,1,1,19
1/19/21,Connecticut,2.2777,542366179.5,150000000,36384514.82,0,0,3,2021,2,2021,1,1,19
1/19/21,Georgia,2.2777,8500000,350000000,8500000,0,0,4,2021,2,2021,1,1,19
1/19/21,Hawaii,2.2777,706266048.8,230065000,18527067,0,0,5,2021,2,2021,1,1,19
1/19/21,Illinois,2.2777,3494290501,515000000,179956214.8,0,0,6,2021,2,2021,1,1,19
1/19/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,19
1/19/21,Kentucky,2.2777,505745328.5,350000000,0,0,0,8,2021,2,2021,1,1,19
1/19/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,19
1/19/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,19
1/19/21,Massachusetts,2.2777,2211979493,360000000,10757748.49,0,0,11,2021,2,2021,1,1,19
1/19/21,Minnesota,2.2777,1059021046,400000000,99569997.53,0,0,12,2021,2,2021,1,1,19
1/19/21,Nevada,2.2777,124570140.4,82080000,62621201.27,0,0,13,2021,2,2021,1,1,19
1/19/21,New Jersey,2.2777,865430613.4,500000000,163345500,0,0,14,2021,2,2021,1,1,19
1/19/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,19
1/19/21,New York,2.2777,9493500834,1500000000,261848699.1,0,0,16,2021,2,2021,1,1,19
1/19/21,Ohio,2.2777,1405658399,450000000,80924000,0,0,17,2021,2,2021,1,1,19
1/19/21,Pennsylvania,2.2777,1013000909,700000000,191470934.4,0,0,18,2021,2,2021,1,1,19
1/19/21,Texas,2.2777,6244897243,900000000,242398999.9,0,0,19,2021,2,2021,1,1,19
1/19/21,Virgin Islands,2.2777,87987203.2,6000000,2983679.49,0,0,20,2021,2,2021,1,1,19
1/19/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,19
1/19/21,West Virginia,2.2777,152673758.2,125000000,20558490.94,0,0,22,2021,2,2021,1,1,19
1/15/21,California,2.2777,18394007918,2600000000,637000000,0,0,1,2021,2,2021,1,1,15
1/15/21,Colorado,2.2777,808229529.6,500000000,58808974.55,0,0,2,2021,2,2021,1,1,15
1/15/21,Connecticut,2.2777,542366473.5,150000000,36384514.82,0,0,3,2021,2,2021,1,1,15
1/15/21,Georgia,2.2777,8500000,350000000,8500000,0,0,4,2021,2,2021,1,1,15
1/15/21,Hawaii,2.2777,706835860,230065000,18527067,0,0,5,2021,2,2021,1,1,15
1/15/21,Illinois,2.2777,3492663192,515000000,178328906.8,0,0,6,2021,2,2021,1,1,15
1/15/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,15
1/15/21,Kentucky,2.2777,505745626.1,350000000,0,0,0,8,2021,2,2021,1,1,15
1/15/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,15
1/15/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,15
1/15/21,Massachusetts,2.2777,2201221744,360000000,0,0,0,11,2021,2,2021,1,1,15
1/15/21,Minnesota,2.2777,1060264843,400000000,99569997.53,0,0,12,2021,2,2021,1,1,15
1/15/21,Nevada,2.2777,113437949.7,82080000,51488538.23,0,0,13,2021,2,2021,1,1,15
1/15/21,New Jersey,2.2777,835931613.4,500000000,133801500,0,0,14,2021,2,2021,1,1,15
1/15/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,15
1/15/21,New York,2.2777,9406719005,1500000000,175066870,0,0,16,2021,2,2021,1,1,15
1/15/21,Ohio,2.2777,1386369399,450000000,61632000,0,0,17,2021,2,2021,1,1,15
1/15/21,Pennsylvania,2.2777,965620031.3,700000000,144090056.3,0,0,18,2021,2,2021,1,1,15
1/15/21,Texas,2.2777,6234669681,900000000,232171437.8,0,0,19,2021,2,2021,1,1,15
1/15/21,Virgin Islands,2.2777,87993488.01,6000000,2983679.49,0,0,20,2021,2,2021,1,1,15
1/15/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,15
1/15/21,West Virginia,2.2777,149238612.2,125000000,17123344.96,0,0,22,2021,2,2021,1,1,15
1/14/21,California,2.2777,18212989586,2600000000,439000000,0,0,1,2021,2,2021,1,1,14
1/14/21,Colorado,2.2777,808229529.6,500000000,58808974.55,0,0,2,2021,2,2021,1,1,14
1/14/21,Connecticut,2.2777,541877881,150000000,35895922.38,0,0,3,2021,2,2021,1,1,14
1/14/21,Georgia,2.2777,8500000,350000000,8500000,0,0,4,2021,2,2021,1,1,14
1/14/21,Hawaii,2.2777,700703489.7,230065000,12027067,0,0,5,2021,2,2021,1,1,14
1/14/21,Illinois,2.2777,3485844878,515000000,171510591.9,0,0,6,2021,2,2021,1,1,14
1/14/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,14
1/14/21,Kentucky,2.2777,505745626.1,350000000,0,0,0,8,2021,2,2021,1,1,14
1/14/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,14
1/14/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,14
1/14/21,Massachusetts,2.2777,2201221744,360000000,0,0,0,11,2021,2,2021,1,1,14
1/14/21,Minnesota,2.2777,1049979843,400000000,88609997.53,0,0,12,2021,2,2021,1,1,14
1/14/21,Nevada,2.2777,111645120.4,82080000,49695708.88,0,0,13,2021,2,2021,1,1,14
1/14/21,New Jersey,2.2777,826799613.4,500000000,124619500,0,0,14,2021,2,2021,1,1,14
1/14/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,14
1/14/21,New York,2.2777,9404190540,1500000000,172538405.5,0,0,16,2021,2,2021,1,1,14
1/14/21,Ohio,2.2777,1384946399,450000000,60209000,0,0,17,2021,2,2021,1,1,14
1/14/21,Pennsylvania,2.2777,964157674.4,700000000,142627699.3,0,0,18,2021,2,2021,1,1,14
1/14/21,Texas,2.2777,6214980841,900000000,212482597.5,0,0,19,2021,2,2021,1,1,14
1/14/21,Virgin Islands,2.2777,86956412.67,6000000,1946604.15,0,0,20,2021,2,2021,1,1,14
1/14/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,14
1/14/21,West Virginia,2.2777,148939286,125000000,16824018.76,0,0,22,2021,2,2021,1,1,14
1/13/21,California,2.2777,18221735403,2600000000,439000000,0,0,1,2021,2,2021,1,1,13
1/13/21,Colorado,2.2777,808229529.6,500000000,58808974.55,0,0,2,2021,2,2021,1,1,13
1/13/21,Connecticut,2.2777,541877881,150000000,35895922.38,0,0,3,2021,2,2021,1,1,13
1/13/21,Georgia,2.2777,8500000,350000000,8500000,0,0,4,2021,2,2021,1,1,13
1/13/21,Hawaii,2.2777,701593590.4,230065000,12027067,0,0,5,2021,2,2021,1,1,13
1/13/21,Illinois,2.2777,3467528292,515000000,153194006.7,0,0,6,2021,2,2021,1,1,13
1/13/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,13
1/13/21,Kentucky,2.2777,505745626.1,350000000,0,0,0,8,2021,2,2021,1,1,13
1/13/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,13
1/13/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,13
1/13/21,Massachusetts,2.2777,2201221744,360000000,0,0,0,11,2021,2,2021,1,1,13
1/13/21,Minnesota,2.2777,1044086019,400000000,81059997.53,0,0,12,2021,2,2021,1,1,13
1/13/21,Nevada,2.2777,108732657.2,82080000,46783245.75,0,0,13,2021,2,2021,1,1,13
1/13/21,New Jersey,2.2777,816761106.8,500000000,114512500,0,0,14,2021,2,2021,1,1,13
1/13/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,13
1/13/21,New York,2.2777,9395575227,1500000000,163882687.5,0,0,16,2021,2,2021,1,1,13
1/13/21,Ohio,2.2777,1382780399,450000000,58043000,0,0,17,2021,2,2021,1,1,13
1/13/21,Pennsylvania,2.2777,964157674.4,700000000,142627699.3,0,0,18,2021,2,2021,1,1,13
1/13/21,Texas,2.2777,6195205716,900000000,192707472.6,0,0,19,2021,2,2021,1,1,13
1/13/21,Virgin Islands,2.2777,86842325.67,6000000,1832517.15,0,0,20,2021,2,2021,1,1,13
1/13/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,13
1/13/21,West Virginia,2.2777,148882464.2,125000000,16767196.95,0,0,22,2021,2,2021,1,1,13
1/12/21,California,2.2777,18234939059,2600000000,439000000,0,0,1,2021,2,2021,1,1,12
1/12/21,Colorado,2.2777,808229529.6,500000000,58808974.55,0,0,2,2021,2,2021,1,1,12
1/12/21,Connecticut,2.2777,541877881,150000000,35895922.38,0,0,3,2021,2,2021,1,1,12
1/12/21,Georgia,2.2777,8500000,350000000,8500000,0,0,4,2021,2,2021,1,1,12
1/12/21,Hawaii,2.2777,701924355.2,230065000,12027067,0,0,5,2021,2,2021,1,1,12
1/12/21,Illinois,2.2777,3440049101,515000000,125714814.9,0,0,6,2021,2,2021,1,1,12
1/12/21,Indiana,2.2777,0,120000000,0,0,0,7,2021,2,2021,1,1,12
1/12/21,Kentucky,2.2777,505745626.1,350000000,0,0,0,8,2021,2,2021,1,1,12
1/12/21,Louisiana,2.2777,133460334.3,100000000,0,0,0,9,2021,2,2021,1,1,12
1/12/21,Maryland,2.2777,0,150000000,0,0,0,10,2021,2,2021,1,1,12
1/12/21,Massachusetts,2.2777,2201221744,360000000,0,0,0,11,2021,2,2021,1,1,12
1/12/21,Minnesota,2.2777,1016601022,400000000,53100000,0,0,12,2021,2,2021,1,1,12
1/12/21,Nevada,2.2777,107418830.1,82080000,45469418.59,0,0,13,2021,2,2021,1,1,12
1/12/21,New Jersey,2.2777,806809106.8,500000000,104560500,0,0,14,2021,2,2021,1,1,12
1/12/21,New Mexico,2.2777,206197930.8,100000000,0,0,0,15,2021,2,2021,1,1,12
1/12/21,New York,2.2777,9383445417,1500000000,151752876.9,0,0,16,2021,2,2021,1,1,12
1/12/21,Ohio,2.2777,1379972399,450000000,55235000,0,0,17,2021,2,2021,1,1,12
1/12/21,Pennsylvania,2.2777,946701854.4,700000000,125171879.4,0,0,18,2021,2,2021,1,1,12
1/12/21,Texas,2.2777,6172971181,900000000,170472937.5,0,0,19,2021,2,2021,1,1,12
1/12/21,Virgin Islands,2.2777,86147600.52,6000000,1137792,0,0,20,2021,2,2021,1,1,12
1/12/21,Virginia,2.2777,0,85000000,0,0,0,21,2021,2,2021,1,1,12
1/12/21,West Virginia,2.2777,148403091.2,125000000,16287823.89,0,0,22,2021,2,2021,1,1,12
1/11/21,California,2.2777,18018650017,2600000000,218000000,0,0,1,2021,2,2021,1,1,11
1/11/21,Colorado,2.2777,808229529.6,500000000,58808974.55,0,0,2,2021,2,2021,1,1,11
1/11/21,Connecticut,2.2777,526036703.8,150000000,20054745.11,0,0,3,2021,2,2021,1,1,11
1/11/21,Georgia,2.2777,7000000,350000000,7000000,0,0,4,2021,2,2021,1,1,11
1/11/21,Hawaii,2.2777,702444695.3,230065000,12027067,0,0,5,2021,2,2021,1,1,11
1/11/21,Illinois,2.2777,3409299134,515000000,94964847.82,0,0,6,2021,2,2021,1,1,11
